
*********************************

Época 49200| Train Loss 0.0| Train ACC 1.0| Test loss 22.053242391993066| Test Acc 0.824

*********************************

Época 49300| Train Loss 0.0| Train ACC 1.0| Test loss 22.053242391993066| Test Acc 0.824

*********************************

Época 49400| Train Loss 0.0| Train ACC 1.0| Test loss 22.053242391993066| Test Acc 0.824

*********************************

Época 49500| Train Loss 0.0| Train ACC 1.0| Test loss 22.053242391993066| Test Acc 0.824


*********************************

Época 49600| Train Loss 0.0| Train ACC 1.0| Test loss 22.053242391993066| Test Acc 0.824

*********************************

Época 49700| Train Loss 0.0| Train ACC 1.0| Test loss 22.053242391993066| Test Acc 0.824

*********************************

Época 49800| Train Loss 0.0| Train ACC 1.0| Test loss 22.052516863160996| Test Acc 0.8245

*********************************

Época 49900| Train Loss 0.0| Train ACC 1.0| Test loss 22.052516863160996| Test Acc 0.8245

*********************************

Época 50000| Train Loss 0.0| Train ACC 1.0| Test loss 22.052516863160996| Test Acc 0.8245
